match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3469,22,cduPlessisbMcLaren
Matches/MatchScorecard_ODI.asp?MatchCode=3466,14,lbwbMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3464,50,bMcLaren
Matches/MatchScorecard_ODI.asp?MatchCode=3968,9,lbwbHead
Matches/MatchScorecard_ODI.asp?MatchCode=3967,19,cWarnerbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3966,6,cSmithbMarsh
Matches/MatchScorecard_ODI.asp?MatchCode=4227,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0124,23,st†KamranAkmalbSaeedAjmal
Matches/MatchScorecard_T20.asp?MatchCode=0125,8,c†KamranAkmalbSohailTanvir
Matches/MatchScorecard_ODI.asp?MatchCode=3955,0,bMishra
Matches/MatchScorecard_ODI.asp?MatchCode=3954,15,cSharmabKulkarni
Matches/MatchScorecard_ODI.asp?MatchCode=3170,2,bNehra
Matches/MatchScorecard_ODI.asp?MatchCode=3427,45,cNarinebRussell
Matches/MatchScorecard_T20.asp?MatchCode=0409,1,runout
Matches/MatchScorecard_T20.asp?MatchCode=0408,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3479,1,cSwannbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3477,7,cCookbAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3476,2,bAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3449,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3448,16,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3424,82,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3447,112,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3422,69,lbwbRampaul
Matches/MatchScorecard_ODI.asp?MatchCode=3446,65,cJayawardenebHerath
Matches/MatchScorecard_ODI.asp?MatchCode=3345,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3342,22,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3190,1,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3188,6,lbwbAbdurRazzak
Matches/MatchScorecard_ODI.asp?MatchCode=3168,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3162,67,c†SangakkarabMathews
Matches/MatchScorecard_ODI.asp?MatchCode=3186,22,cJunaidSiddiquebAbdurRazzak
Matches/MatchScorecard_ODI.asp?MatchCode=3182,0,bAbdurRazzak
Matches/MatchScorecard_T20.asp?MatchCode=0293,9,cChandimalbDananjaya
